,location,total_sqft,bath,price,bhk
525,Attibele,695.0,1.0,25.0,2
526,Attibele,850.0,1.0,25.0,2
527,Attibele,2400.0,3.0,120.0,3
528,Attibele,450.0,1.0,12.5,1
529,Attibele,995.0,1.0,24.88,2
530,Attibele,900.0,1.0,25.0,2
531,Attibele,1174.0,2.0,29.35,2
532,Attibele,782.0,1.0,19.55,1
533,Attibele,1175.0,2.0,29.38,2
534,Attibele,656.0,2.0,25.0,2
535,Attibele,400.0,1.0,11.5,1
536,Attibele,460.0,1.0,13.0,1
537,Attibele,418.0,2.0,11.5,1
538,Attibele,1000.0,2.0,42.0,2
539,Attibele,550.0,1.0,11.5,1
540,Attibele,996.0,2.0,24.9,2
541,Attibele,410.0,1.0,10.0,1
542,Attibele,1700.0,3.0,65.0,3
543,Attibele,400.0,1.0,10.25,1
544,Attibele,656.0,2.0,25.0,2
545,Attibele,1500.0,3.0,90.0,3
546,Attibele,520.0,1.0,15.0,1
547,BEML Layout,1060.0,2.0,55.0,2
548,BEML Layout,2000.0,3.0,85.0,3
549,BEML Layout,999.0,2.0,45.0,2
550,BEML Layout,2400.0,4.0,225.0,5
551,BEML Layout,2000.0,2.0,85.0,3
552,BEML Layout,1194.0,2.0,65.0,2
553,BEML Layout,1200.0,2.0,67.0,2
554,BEML Layout,2400.0,2.0,228.0,2
555,BEML Layout,2000.0,3.0,85.0,3
556,BEML Layout,2000.0,3.0,85.0,3
557,BEML Layout,1194.0,2.0,65.0,2
558,BTM 2nd Stage,1260.0,5.0,185.0,3
559,BTM 2nd Stage,950.0,2.0,52.0,2
560,BTM 2nd Stage,1850.0,3.0,170.0,3
561,BTM 2nd Stage,1200.0,2.0,80.0,2
562,BTM 2nd Stage,1274.0,2.0,70.0,2
563,BTM 2nd Stage,1250.0,3.0,50.0,3
564,BTM 2nd Stage,1070.0,2.0,48.0,2
565,BTM 2nd Stage,1280.0,2.0,80.0,2
566,BTM 2nd Stage,1100.0,2.0,70.0,2
567,BTM 2nd Stage,1000.0,2.0,58.0,2
568,BTM 2nd Stage,2990.0,5.0,416.0,5
569,BTM 2nd Stage,1265.0,2.0,55.0,2
570,BTM 2nd Stage,2200.0,3.0,220.0,3
571,BTM 2nd Stage,2780.0,4.0,325.0,3
572,BTM 2nd Stage,2400.0,2.0,360.0,3
573,BTM 2nd Stage,965.0,2.0,56.0,2
574,BTM 2nd Stage,1147.0,2.0,75.0,2
575,BTM 2nd Stage,1750.0,3.0,172.0,3
576,BTM 2nd Stage,1400.0,2.0,90.0,2
577,BTM 2nd Stage,1200.0,2.0,70.0,2
578,BTM 2nd Stage,1100.0,2.0,47.0,2
579,BTM 2nd Stage,930.0,2.0,46.0,2
580,BTM 2nd Stage,1265.0,2.0,55.0,3
581,BTM 2nd Stage,2500.0,3.0,345.0,3
582,BTM Layout,1150.0,2.0,63.0,2
583,BTM Layout,3300.0,6.0,165.0,6
584,BTM Layout,1450.0,2.0,81.0,3
585,BTM Layout,1776.0,2.0,75.0,3
586,BTM Layout,1458.0,3.0,79.0,3
587,BTM Layout,935.0,2.0,51.5,2
588,BTM Layout,1020.0,2.0,46.5,2
589,BTM Layout,1600.0,3.0,112.0,3
590,BTM Layout,1300.0,2.0,75.0,3
591,BTM Layout,1540.0,2.0,78.0,3
592,BTM Layout,450.0,1.0,20.0,1
593,BTM Layout,1196.0,2.0,56.81,2
594,BTM Layout,1470.0,2.0,99.0,3
595,Babusapalaya,1358.0,2.0,43.4,3
596,Babusapalaya,1213.0,2.0,41.39,3
597,Babusapalaya,1611.0,2.0,66.0,3
598,Babusapalaya,1167.0,2.0,39.98,3
599,Babusapalaya,1675.0,3.0,75.0,3
600,Babusapalaya,1141.0,2.0,46.0,2
601,Babusapalaya,1500.0,2.0,57.0,2
602,Babusapalaya,1453.0,2.0,43.59,3
603,Babusapalaya,1050.0,2.0,45.0,2
604,Babusapalaya,1141.0,2.0,45.9,2
605,Babusapalaya,1358.0,2.0,43.1,3
606,Babusapalaya,1230.0,3.0,53.0,3
607,Babusapalaya,1105.0,2.0,40.0,2
608,Babusapalaya,1410.0,2.0,65.0,3
609,Babusapalaya,1450.0,2.0,55.99,2
610,Babusapalaya,1100.0,2.0,38.0,2
611,Babusapalaya,1213.0,2.0,36.37,3
612,Babusapalaya,1061.0,2.0,33.84,2
613,Babusapalaya,1061.0,2.0,38.95,2
614,Babusapalaya,1061.0,2.0,34.0,2
615,Babusapalaya,1245.0,2.0,58.0,2
616,Badavala Nagar,1494.0,2.0,94.55,3
617,Badavala Nagar,1274.0,2.0,81.0,2
618,Badavala Nagar,1842.0,3.0,115.0,3
619,Badavala Nagar,1494.0,2.0,94.55,3
620,Badavala Nagar,1274.0,2.0,81.0,2
621,Badavala Nagar,1494.0,2.0,94.55,3
622,Badavala Nagar,1842.0,3.0,115.0,3
623,Badavala Nagar,1842.0,3.0,115.0,3
624,Badavala Nagar,1842.0,3.0,115.0,3
625,Balagere,1210.0,2.0,80.9,2
626,Balagere,1210.0,2.0,72.0,2
627,Balagere,1205.0,2.0,78.5,2
628,Balagere,790.5,1.0,41.9,1
629,Balagere,1145.0,2.0,65.0,2
630,Balagere,1012.0,2.0,54.59,2
631,Balagere,1020.07,2.0,68.38,2
632,Balagere,1205.47,2.0,81.0,2
633,Balagere,1007.0,2.0,65.0,2
634,Balagere,1205.0,2.0,70.0,2
635,Balagere,1210.0,2.0,74.0,2
636,Balagere,1210.0,2.0,83.0,2
637,Balagere,675.0,1.0,45.0,1
638,Balagere,656.0,1.0,43.0,1
639,Balagere,1012.0,2.0,54.59,2
640,Balagere,1012.0,2.0,64.0,2
641,Balagere,1007.0,2.0,62.0,2
642,Balagere,1007.0,2.0,67.0,2
643,Balagere,1007.0,2.0,66.0,2
644,Balagere,1205.0,2.0,63.86,2
645,Balagere,1012.0,2.0,53.58,2
646,Balagere,645.0,1.0,34.18,1
647,Balagere,1007.0,2.0,53.0,2
648,Balagere,1210.0,2.0,69.0,2
649,Balagere,790.5,1.0,42.295,1
650,Balagere,1012.0,2.0,65.0,2
651,Balagere,656.0,1.0,38.77,1
652,Balagere,645.0,1.0,39.0,1
653,Balagere,645.0,1.0,41.0,1
654,Balagere,1210.0,2.0,82.0,2
655,Balagere,656.0,1.0,34.77,1
656,Balagere,1205.0,2.0,73.87,2
657,Balagere,1012.0,2.0,70.0,2
658,Balagere,1007.0,2.0,68.0,2
659,Balagere,1205.0,2.0,67.0,2
660,Balagere,1205.0,2.0,79.0,2
661,Balagere,1012.0,2.0,68.0,2
662,Banashankari,1200.0,2.0,42.0,3
663,Banashankari,1077.0,2.0,37.64,2
664,Banashankari,1470.0,2.0,88.64,3
665,Banashankari,1300.0,2.0,75.0,3
666,Banashankari,1800.0,3.0,115.0,3
667,Banashankari,1125.0,2.0,63.0,2
668,Banashankari,1340.0,2.0,53.6,3
669,Banashankari,1310.0,2.0,80.0,2
670,Banashankari,2600.0,4.0,135.0,3
671,Banashankari,1900.0,2.0,170.0,3
672,Banashankari,1260.0,2.0,75.0,2
673,Banashankari,1170.0,2.0,46.79,2
674,Banashankari,2500.0,4.0,95.0,4
675,Banashankari,1350.0,2.0,83.0,3
676,Banashankari,1425.0,3.0,49.88,3
677,Banashankari,1330.0,2.0,78.0,2
678,Banashankari,1400.0,2.0,78.0,3
679,Banashankari,1700.0,3.0,125.0,3
680,Banashankari,1020.0,2.0,40.79,2
681,Banashankari,1600.0,2.0,63.98,2
682,Banashankari,1041.0,2.0,36.44,2
683,Banashankari,2400.0,1.0,200.0,1
684,Banashankari,1390.0,2.0,86.0,2
685,Banashankari,1460.0,2.0,70.0,2
686,Banashankari,1200.0,2.0,60.0,2
687,Banashankari,1290.0,2.0,80.0,2
688,Banashankari,2582.0,5.0,250.0,3
689,Banashankari,1186.0,2.0,65.0,2
690,Banashankari,1650.0,3.0,101.0,3
691,Banashankari,1300.0,2.0,55.0,3
692,Banashankari,1181.0,2.0,75.0,2
693,Banashankari,1105.0,2.0,90.0,2
694,Banashankari,720.0,1.0,60.0,1
695,Banashankari,1040.0,2.0,45.0,2
696,Banashankari,1330.0,2.0,77.0,2
697,Banashankari,1200.0,2.0,49.0,2
698,Banashankari,1185.0,2.0,67.0,2
699,Banashankari,1000.0,2.0,50.0,2
700,Banashankari,1650.0,3.0,90.75,3
701,Banashankari,1650.0,3.0,101.0,3
702,Banashankari,1310.0,2.0,80.43,2
703,Banashankari,1430.0,2.0,87.8,2
704,Banashankari,1020.0,2.0,42.83,2
705,Banashankari,1372.0,2.0,48.02,3
706,Banashankari,1540.0,3.0,80.0,3
707,Banashankari,1195.0,2.0,35.84,2
708,Banashankari,1683.0,3.0,115.0,3
709,Banashankari,1800.0,3.0,125.0,3
710,Banashankari,1175.0,2.0,41.13,2
711,Banashankari,1750.0,2.0,89.0,3
712,Banashankari,1800.0,3.0,175.0,3
713,Banashankari,1450.0,2.0,50.75,2
714,Banashankari,1770.0,3.0,108.0,3
715,Banashankari,1800.0,3.0,125.0,3
716,Banashankari,1200.0,2.0,42.0,3
717,Banashankari,1420.0,3.0,66.0,3
718,Banashankari,1200.0,3.0,74.52,3
719,Banashankari,1100.0,2.0,63.0,2
720,Banashankari,1020.0,2.0,40.79,2
721,Banashankari,1260.0,2.0,75.0,2
722,Banashankari,1340.0,2.0,53.6,3
723,Banashankari,1426.0,3.0,85.0,3
724,Banashankari Stage II,1700.0,2.0,150.0,2
725,Banashankari Stage II,1500.0,2.0,120.0,3
726,Banashankari Stage II,2400.0,3.0,510.0,5
727,Banashankari Stage II,1240.0,2.0,59.52,3
728,Banashankari Stage II,1250.0,2.0,110.0,2
729,Banashankari Stage II,1260.0,2.0,95.0,3
730,Banashankari Stage II,2400.0,2.0,300.0,3
731,Banashankari Stage II,1400.0,2.0,100.0,2
732,Banashankari Stage II,2800.0,3.0,425.0,5
733,Banashankari Stage II,3000.0,3.0,450.0,3
734,Banashankari Stage II,1200.0,2.0,198.0,3
735,Banashankari Stage II,1245.0,2.0,125.0,2
736,Banashankari Stage III,1305.0,2.0,58.7,3
737,Banashankari Stage III,1145.0,2.0,58.4,2
738,Banashankari Stage III,1650.0,3.0,118.0,3
739,Banashankari Stage III,1350.0,2.0,68.0,3
740,Banashankari Stage III,2000.0,4.0,100.0,4
741,Banashankari Stage III,1305.0,2.0,59.0,3
742,Banashankari Stage III,1305.0,2.0,60.0,3
743,Banashankari Stage III,1200.0,2.0,42.0,2
744,Banashankari Stage III,1305.0,2.0,59.0,3
745,Banashankari Stage III,1480.0,3.0,75.48,3
746,Banashankari Stage III,1305.0,2.0,59.0,3
747,Banashankari Stage III,1304.0,2.0,111.0,2
748,Banashankari Stage III,3000.0,6.0,150.0,6
749,Banashankari Stage III,1085.0,2.0,50.0,2
750,Banashankari Stage III,1500.0,2.0,100.0,3
751,Banashankari Stage III,2100.0,3.0,147.0,4
752,Banashankari Stage III,1420.0,2.0,95.0,3
753,Banashankari Stage V,1300.0,2.0,58.5,3
754,Banashankari Stage V,1305.0,2.0,49.0,3
755,Banashankari Stage V,1035.0,2.0,35.77,2
756,Banashankari Stage V,1355.0,2.0,61.0,3
757,Banashankari Stage V,1510.0,3.0,47.57,3
758,Banashankari Stage V,1650.0,3.0,51.98,3
759,Banashankari Stage V,1630.0,3.0,51.35,3
760,Banashankari Stage V,1510.0,3.0,47.57,3
761,Banashankari Stage V,1315.0,2.0,49.0,3
762,Banashankari Stage V,1540.0,3.0,48.51,3
763,Banashankari Stage V,920.0,2.0,41.5,2
764,Banashankari Stage VI,1177.5,2.0,59.935,2
765,Banashankari Stage VI,4800.0,4.0,190.0,4
766,Banashankari Stage VI,1160.0,2.0,59.0,2
767,Banashankari Stage VI,1180.0,2.0,59.47,2
768,Banashankari Stage VI,1423.0,2.0,71.73,3
769,Banashankari Stage VI,1392.0,3.0,69.46,3
770,Banashankari Stage VI,1410.5,2.0,70.385,3
771,Banashankari Stage VI,4800.0,3.0,200.0,4
772,Banaswadi,1184.0,2.0,53.0,2
773,Banaswadi,1145.0,2.0,55.0,2
774,Banaswadi,1250.0,2.0,60.0,2
775,Banaswadi,1365.0,2.0,73.0,2
776,Banaswadi,1903.0,6.0,140.0,5
777,Banaswadi,1222.0,2.0,80.0,2
778,Banaswadi,870.0,2.0,38.0,2
779,Banaswadi,1200.0,2.0,60.0,2
780,Banaswadi,1600.0,3.0,74.5,3
781,Banaswadi,527.0,1.0,35.0,1
782,Banaswadi,1340.0,2.0,73.0,2
783,Banaswadi,1008.0,2.0,52.0,2
784,Banaswadi,1105.0,2.0,57.0,2
785,Banjara Layout,1200.0,2.0,70.0,2
786,Banjara Layout,1050.0,2.0,64.8,2
787,Banjara Layout,2500.0,4.0,140.0,3
788,Bannerghatta,3012.0,6.0,250.0,4
789,Bannerghatta,1665.0,3.0,110.0,3
790,Bannerghatta,2370.0,4.0,195.0,3
791,Bannerghatta,1100.0,2.0,66.0,2
792,Bannerghatta,2895.5,2.0,246.0,4
793,Bannerghatta,1113.0,2.0,70.0,2
794,Bannerghatta,1200.0,2.0,73.2,2
795,Bannerghatta,1070.0,2.0,87.0,2
796,Bannerghatta,1776.0,3.0,124.0,3
797,Bannerghatta,1776.0,3.0,150.0,3
798,Bannerghatta Road,500.0,1.0,18.5,1
799,Bannerghatta Road,1050.0,2.0,65.0,2
800,Bannerghatta Road,1170.0,2.0,66.0,3
801,Bannerghatta Road,595.0,1.0,33.32,1
802,Bannerghatta Road,1445.0,3.0,95.0,3
803,Bannerghatta Road,1640.0,2.0,120.0,3
804,Bannerghatta Road,1380.0,3.0,58.0,4
805,Bannerghatta Road,1460.0,2.0,90.0,3
806,Bannerghatta Road,1556.0,2.0,59.13,3
807,Bannerghatta Road,1179.0,2.0,66.02,2
808,Bannerghatta Road,1122.5,2.0,58.935,2
809,Bannerghatta Road,793.0,2.0,45.0,2
810,Bannerghatta Road,1484.0,3.0,52.5,3
811,Bannerghatta Road,1400.0,2.0,78.0,2
812,Bannerghatta Road,2700.0,5.0,158.0,5
813,Bannerghatta Road,1215.0,2.0,50.0,2
814,Bannerghatta Road,1654.0,3.0,100.0,3
815,Bannerghatta Road,1181.0,2.0,55.0,2
816,Bannerghatta Road,1460.0,2.0,72.0,3
817,Bannerghatta Road,1200.0,2.0,75.0,2
818,Bannerghatta Road,1760.0,3.0,67.0,3
819,Bannerghatta Road,595.0,1.0,31.83,1
820,Bannerghatta Road,1105.0,2.0,51.0,2
821,Bannerghatta Road,1255.0,2.0,65.26,2
822,Bannerghatta Road,1550.0,3.0,78.0,3
823,Bannerghatta Road,1550.0,3.0,82.0,3
824,Bannerghatta Road,1550.0,2.0,75.0,3
825,Bannerghatta Road,1650.0,3.0,122.0,3
826,Bannerghatta Road,912.0,2.0,55.0,2
827,Bannerghatta Road,1218.0,2.0,73.0,2
828,Bannerghatta Road,1427.0,2.0,48.51,3
829,Bannerghatta Road,1115.0,2.0,65.12,2
830,Bannerghatta Road,1344.0,2.0,42.0,3
831,Bannerghatta Road,1893.0,3.0,100.0,3
832,Bannerghatta Road,1600.0,3.0,95.0,3
833,Bannerghatta Road,1275.0,2.0,65.0,2
834,Bannerghatta Road,892.0,2.0,39.0,2
835,Bannerghatta Road,1880.0,3.0,95.0,3
836,Bannerghatta Road,1260.0,2.0,70.0,2
837,Bannerghatta Road,1788.0,3.0,90.0,3
838,Bannerghatta Road,1157.0,2.0,40.0,2
839,Bannerghatta Road,1150.0,2.0,65.0,2
840,Bannerghatta Road,10000.0,4.0,450.0,4
841,Bannerghatta Road,1100.0,2.0,39.0,2
842,Bannerghatta Road,1400.0,3.0,68.0,3
843,Bannerghatta Road,1725.0,3.0,110.0,3
844,Bannerghatta Road,1850.0,6.0,150.0,6
845,Bannerghatta Road,9000.0,4.0,390.0,3
846,Bannerghatta Road,950.0,2.0,38.0,2
847,Bannerghatta Road,1220.0,2.0,80.0,2
848,Bannerghatta Road,1130.0,2.0,78.0,2
849,Bannerghatta Road,1350.0,2.0,51.0,3
850,Bannerghatta Road,1486.0,3.0,83.22,3
851,Bannerghatta Road,1460.0,2.0,75.0,3
852,Bannerghatta Road,1015.0,2.0,48.0,2
853,Bannerghatta Road,1115.0,2.0,61.0,2
854,Bannerghatta Road,1136.0,2.0,48.0,2
855,Bannerghatta Road,2700.0,4.0,260.0,4
856,Bannerghatta Road,1200.0,2.0,69.0,3
857,Bannerghatta Road,1465.0,2.0,76.0,3
858,Bannerghatta Road,1302.5,2.0,67.73,2
859,Bannerghatta Road,1200.0,2.0,65.0,2
860,Bannerghatta Road,1240.0,2.0,65.0,2
861,Bannerghatta Road,1476.0,3.0,125.0,3
862,Bannerghatta Road,1100.0,2.0,52.0,3
863,Bannerghatta Road,1532.5,3.0,84.29,3
864,Bannerghatta Road,1465.0,2.0,45.87,3
865,Bannerghatta Road,1268.0,2.0,69.0,2
866,Bannerghatta Road,1450.0,2.0,87.0,3
867,Bannerghatta Road,2932.0,5.0,195.0,4
868,Bannerghatta Road,1450.0,3.0,44.0,3
869,Bannerghatta Road,1625.0,2.0,75.0,3
870,Bannerghatta Road,960.0,2.0,58.0,2
871,Bannerghatta Road,1750.0,3.0,130.0,3
872,Bannerghatta Road,1275.0,2.0,73.0,2
873,Bannerghatta Road,1430.0,3.0,59.0,3
874,Bannerghatta Road,1240.0,2.0,71.0,2
875,Bannerghatta Road,1305.0,2.0,60.0,3
876,Bannerghatta Road,1215.0,2.0,68.0,2
877,Bannerghatta Road,1215.0,2.0,68.0,2
878,Bannerghatta Road,1894.0,3.0,115.0,3
879,Bannerghatta Road,1655.0,2.0,62.89,3
880,Bannerghatta Road,1693.0,3.0,89.0,3
881,Bannerghatta Road,1280.0,2.0,60.16,2
882,Bannerghatta Road,3230.0,5.0,165.0,4
883,Bannerghatta Road,630.0,1.0,35.0,1
884,Bannerghatta Road,1215.0,2.0,68.0,2
885,Bannerghatta Road,1365.0,3.0,76.18,3
886,Bannerghatta Road,1115.0,2.0,78.0,2
887,Bannerghatta Road,1532.5,3.0,79.465,3
888,Bannerghatta Road,1535.0,3.0,60.0,3
889,Bannerghatta Road,1655.0,3.0,90.0,3
890,Bannerghatta Road,1247.0,2.0,47.39,2
891,Bannerghatta Road,1237.5,2.0,49.49,2
892,Bannerghatta Road,1650.0,3.0,94.0,3
893,Bannerghatta Road,905.0,2.0,65.0,2
894,Bannerghatta Road,1000.0,2.0,50.0,2
895,Bannerghatta Road,2185.0,3.0,120.0,4
896,Bannerghatta Road,1012.0,2.0,45.0,2
897,Bannerghatta Road,1725.0,3.0,85.0,3
898,Bannerghatta Road,1460.0,2.0,80.0,3
899,Bannerghatta Road,1340.0,2.0,85.0,2
900,Bannerghatta Road,1711.0,3.0,125.0,3
901,Bannerghatta Road,1520.0,2.0,81.0,3
902,Bannerghatta Road,2826.0,3.0,148.0,3
903,Bannerghatta Road,1115.0,2.0,61.0,2
904,Bannerghatta Road,1154.0,2.0,47.0,2
905,Bannerghatta Road,1000.0,2.0,44.5,2
906,Bannerghatta Road,1250.0,2.0,48.0,2
907,Bannerghatta Road,1640.0,3.0,105.0,3
908,Bannerghatta Road,1656.0,2.0,62.93,3
909,Bannerghatta Road,1012.0,2.0,44.0,2
910,Bannerghatta Road,1527.0,3.0,115.0,3
911,Bannerghatta Road,1660.0,3.0,85.0,3
912,Bannerghatta Road,1880.0,3.0,96.5,3
913,Bannerghatta Road,1550.0,3.0,96.0,3
914,Bannerghatta Road,1200.0,2.0,78.0,2
915,Bannerghatta Road,1885.0,3.0,125.0,3
916,Bannerghatta Road,1453.0,2.0,73.0,3
917,Bannerghatta Road,1450.0,2.0,78.0,3
918,Bannerghatta Road,700.0,1.0,31.2,1
919,Bannerghatta Road,1630.0,3.0,68.0,3
920,Bannerghatta Road,1400.0,3.0,69.0,3
921,Bannerghatta Road,905.0,2.0,58.0,2
922,Bannerghatta Road,1465.0,2.0,75.0,3
923,Bannerghatta Road,1920.0,3.0,122.0,3
924,Bannerghatta Road,2400.0,4.0,180.0,4
925,Bannerghatta Road,1660.0,3.0,80.0,3
926,Bannerghatta Road,1270.0,2.0,45.0,2
927,Bannerghatta Road,1520.0,2.0,80.0,3
928,Bannerghatta Road,1270.0,2.0,73.0,3
929,Bannerghatta Road,1846.0,3.0,120.0,3
930,Bannerghatta Road,3000.0,4.0,140.0,4
931,Bannerghatta Road,1122.5,2.0,61.74,2
932,Bannerghatta Road,1655.0,3.0,95.0,3
933,Bannerghatta Road,1206.0,2.0,53.0,2
934,Bannerghatta Road,1150.0,2.0,55.0,2
935,Bannerghatta Road,1215.0,2.0,65.0,2
936,Bannerghatta Road,1510.0,2.0,110.0,3
937,Bannerghatta Road,1022.0,2.0,35.0,2
938,Bannerghatta Road,1246.0,2.0,47.35,2
939,Bannerghatta Road,1470.0,2.0,85.0,3
940,Bannerghatta Road,1160.0,2.0,45.0,2
941,Bannerghatta Road,970.0,2.0,57.0,2
942,Bannerghatta Road,1527.0,3.0,142.0,3
943,Basavangudi,1500.0,2.0,143.0,3
944,Basavangudi,1850.0,3.0,168.0,3
945,Basavangudi,1036.0,2.0,105.0,2
946,Basavangudi,2600.0,4.0,260.0,4
947,Basavangudi,1600.0,2.0,160.0,3
948,Basavangudi,1560.0,2.0,145.0,2
949,Basavangudi,1825.0,3.0,175.0,3
950,Basavangudi,1800.0,3.0,195.0,3
951,Basavangudi,1100.0,2.0,93.0,2
952,Basavangudi,1542.14,3.0,120.0,3
953,Basavangudi,1050.0,2.0,103.0,2
954,Basavangudi,1350.0,2.0,130.0,3
955,Basavangudi,1485.0,3.0,140.0,3
956,Basavangudi,1180.0,2.0,124.0,2
957,Basavangudi,1600.0,3.0,130.0,3
958,Basavangudi,1200.0,2.0,120.0,2
959,Basavangudi,1850.0,3.0,150.0,3
960,Basavangudi,2453.0,3.0,250.0,4
961,Basaveshwara Nagar,4500.0,5.0,415.0,5
962,Basaveshwara Nagar,1865.0,3.0,145.0,3
963,Basaveshwara Nagar,1200.0,2.0,90.0,2
964,Basaveshwara Nagar,2400.0,4.0,310.0,5
965,Basaveshwara Nagar,1200.0,2.0,80.0,2
966,Basaveshwara Nagar,900.0,2.0,60.0,2
967,Basaveshwara Nagar,1900.0,3.0,150.0,3
968,Basaveshwara Nagar,1200.0,2.0,85.0,2
969,Basaveshwara Nagar,1200.0,2.0,70.0,2
970,Battarahalli,1200.0,2.0,65.0,2
971,Battarahalli,1779.0,3.0,89.61,3
972,Battarahalli,1300.0,2.0,50.0,2
973,Battarahalli,1945.0,3.0,97.42,3
974,Battarahalli,1777.0,3.0,100.0,3
975,Battarahalli,1135.0,2.0,43.0,2
976,Battarahalli,1276.0,2.0,45.0,2
977,Battarahalli,1880.0,3.0,94.36,3
978,Battarahalli,1071.0,2.0,62.0,2
979,Battarahalli,1165.0,2.0,43.0,2
980,Battarahalli,1636.0,2.0,82.89,2
981,Battarahalli,1779.0,3.0,90.0,3
982,Battarahalli,1516.0,3.0,65.0,3
983,Battarahalli,1090.0,2.0,38.37,2
984,Battarahalli,2082.0,3.0,104.0,3
985,Battarahalli,2024.0,3.0,103.0,3
986,Battarahalli,1097.0,2.0,49.0,2
987,Begur,1664.0,4.0,65.0,4
988,Begur,1419.0,2.0,59.0,3
989,Begur,1580.0,3.0,75.0,3
990,Begur,1559.0,3.0,63.0,3
991,Begur,1445.0,2.0,47.1,3
992,Begur,1475.0,2.0,74.0,3
993,Begur,3500.0,4.0,185.0,3
994,Begur,1100.0,2.0,55.0,2
995,Begur,1306.0,2.0,65.0,2
996,Begur,1304.0,3.0,65.0,3
997,Begur,1411.0,2.0,60.0,3
998,Begur,815.0,2.0,40.0,2
999,Begur,1443.0,2.0,70.0,3
1000,Begur Road,1200.0,2.0,44.0,2
1001,Begur Road,1200.0,2.0,46.8,2
1002,Begur Road,1160.0,2.0,44.0,2
1003,Begur Road,1584.0,3.0,65.0,3
1004,Begur Road,1500.0,2.0,54.0,3
1005,Begur Road,1615.0,3.0,59.76,3
1006,Begur Road,1200.0,2.0,43.2,2
1007,Begur Road,1160.0,2.0,44.08,2
1008,Begur Road,1200.0,2.0,45.0,2
1009,Begur Road,1615.0,3.0,60.0,3
1010,Begur Road,1410.0,2.0,53.0,3
1011,Begur Road,1200.0,2.0,37.8,2
1012,Begur Road,1160.0,2.0,40.59,2
1013,Begur Road,1260.0,2.0,46.62,2
1014,Begur Road,1600.0,3.0,58.14,3
1015,Begur Road,1410.0,2.0,44.42,3
1016,Begur Road,1500.0,2.0,70.0,3
1017,Begur Road,1160.0,2.0,42.0,2
1018,Begur Road,1240.0,2.0,39.06,2
1019,Begur Road,1200.0,2.0,45.0,2
1020,Begur Road,1500.0,2.0,55.0,3
1021,Begur Road,1410.0,2.0,52.17,3
1022,Begur Road,1615.0,3.0,58.0,3
1023,Begur Road,1583.0,3.0,74.4,3
1024,Begur Road,1170.0,2.0,46.0,2
1025,Begur Road,1160.0,2.0,42.92,2
1026,Begur Road,1410.0,2.0,52.17,3
1027,Begur Road,1410.0,2.0,50.06,3
1028,Begur Road,1565.0,2.0,59.76,3
1029,Begur Road,1160.0,2.0,42.0,2
1030,Begur Road,1400.0,2.0,50.06,3
1031,Begur Road,1410.0,2.0,53.58,3
1032,Begur Road,1200.0,2.0,45.0,2
1033,Begur Road,1200.0,2.0,42.6,2
1034,Begur Road,1160.0,2.0,42.0,2
1035,Begur Road,1334.0,2.0,42.69,2
1036,Begur Road,1565.0,2.0,57.91,3
1037,Begur Road,1200.0,2.0,45.6,2
1038,Begur Road,1215.0,2.0,43.13,2
1039,Begur Road,1160.0,2.0,36.54,2
1040,Begur Road,1615.0,3.0,50.87,3
1041,Begur Road,1200.0,2.0,44.4,2
1042,Begur Road,1565.0,2.0,49.3,3
1043,Begur Road,1260.0,2.0,39.69,2
1044,Begur Road,2464.5,6.0,118.0,4
1045,Begur Road,1160.0,2.0,44.0,2
1046,Begur Road,1410.0,2.0,49.34,3
1047,Begur Road,952.0,2.0,42.0,2
1048,Begur Road,1565.0,2.0,56.34,3
1049,Begur Road,1565.0,2.0,56.0,3
1050,Begur Road,1200.0,2.0,42.0,2
1051,Begur Road,1240.0,2.0,45.88,2
1052,Begur Road,1200.0,3.0,50.0,3
1053,Begur Road,1410.0,2.0,44.42,3
1054,Begur Road,1200.0,2.0,44.0,2
1055,Begur Road,1500.0,2.0,47.25,3
1056,Begur Road,1100.0,2.0,42.6,2
1057,Begur Road,1565.0,2.0,57.91,3
1058,Begur Road,1200.0,2.0,44.4,2
1059,Begur Road,1160.0,2.0,36.54,2
1060,Begur Road,1215.0,2.0,43.75,2
1061,Begur Road,1200.0,2.0,44.73,2
1062,Begur Road,1160.0,2.0,42.0,2
1063,Begur Road,1410.0,2.0,54.99,3
1064,Bellandur,1767.0,3.0,103.0,3
1065,Bellandur,1205.0,2.0,66.0,2
1066,Bellandur,1250.0,2.0,76.0,2
1067,Bellandur,1000.0,2.0,50.0,2
1068,Bellandur,1281.0,2.0,74.0,2
1069,Bellandur,921.0,2.0,40.0,2
1070,Bellandur,2025.0,4.0,109.0,4
1071,Bellandur,1490.0,2.0,98.0,3
1072,Bellandur,1398.0,3.0,68.0,3
1073,Bellandur,1605.0,3.0,85.0,3
1074,Bellandur,1692.0,3.0,88.0,3
1075,Bellandur,1220.0,2.0,60.0,2
1076,Bellandur,1299.0,2.0,82.0,2
1077,Bellandur,900.0,2.0,56.0,2
1078,Bellandur,1350.0,2.0,79.0,2
1079,Bellandur,1286.0,2.0,57.0,2
1080,Bellandur,1457.0,2.0,85.0,2
1081,Bellandur,1195.0,2.0,51.0,2
1082,Bellandur,1050.0,2.0,72.0,2
1083,Bellandur,1310.0,2.0,72.0,2
1084,Bellandur,1785.0,3.0,118.0,3
1085,Bellandur,1051.0,2.0,60.0,2
